2019-10-25 09:00:04,913 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.783934116363525 seconds
2019-10-25 18:28:56,754 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.27530670166015625 seconds
2019-10-25 18:28:57,414 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6452419757843018 seconds
2019-10-25 18:28:57,595 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.18151426315307617 seconds
2019-10-25 18:28:57,648 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.05086255073547363 seconds
2019-10-25 18:28:57,686 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.03690147399902344 seconds
2019-10-25 18:29:00,336 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.647261381149292 seconds
2019-10-25 18:29:01,906 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/user, Spend 1.5688073635101318 seconds
2019-10-25 18:29:02,066 - root - INFO - SUCCESS    Clicked element: <xpath->(//button[@type='button'])[10]>, Spend 0.15857481956481934 seconds
2019-10-25 18:29:02,506 - root - INFO - SUCCESS    Clicked element: <xpath->//span/button/i>, Spend 0.4388241767883301 seconds
2019-10-25 18:29:05,145 - root - INFO - SUCCESS    Element <xpath->//div[@id='selectClientModal']/div[2]/div/div/div/form/div/div/input> type content: wuzs_tenant_10236,and sleep 0.5 seconds,input ENTER key, Spend 0.6382899284362793 seconds
2019-10-25 18:29:08,415 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id='selectClientModal']/div[@class='modal-body']/div[@class='box-body form']/table-component/div/table/tbody/tr/td[1]/div/span/input[@type='radio']>, Spend 0.2671358585357666 seconds
2019-10-25 18:29:08,651 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id='selectClientModal']/div[@class='modal-footer']/button[@class='btn btn-flat btn-primary']>, Spend 0.2343893051147461 seconds
2019-10-25 18:29:08,813 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='username'])[2]> content: wuzs_auth_user_01, Spend 0.16051173210144043 seconds
2019-10-25 18:29:08,930 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='firstname'])[2]> content: wuzushun, Spend 0.11569094657897949 seconds
2019-10-25 18:29:09,014 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='password'])[2]> content: 1qaz!QAZ, Spend 0.08477330207824707 seconds
2019-10-25 18:29:09,107 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='_repassword'])[2]> content: 1qaz!QAZ, Spend 0.09275317192077637 seconds
2019-10-25 18:29:09,217 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='email'])[2]> content: wzs@163.com, Spend 0.10870838165283203 seconds
2019-10-25 18:29:09,359 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[2]/div/div/button>, Spend 0.1406247615814209 seconds
2019-10-25 18:29:09,378 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/user, Spend 0.018949031829833984 seconds
2019-10-25 18:29:10,064 - root - INFO - SUCCESS    Element <xpath->//div[@class='table-toolbar']/div/div//form/div/div/input> type content: wuzs_tenant_10236,and sleep 0.5 seconds,input ENTER key, Spend 0.6851704120635986 seconds
2019-10-25 18:29:15,142 - root - INFO - FAIL    Unable to get element text element: <xpath->//div[@class='table-toolbar']/table-component/div/table/tbody>, Spend 5.075544357299805 seconds
2019-10-25 18:29:15,144 - root - INFO - ###############################  End  ###############################
2019-10-25 18:30:32,919 - root - INFO - ############################### START ###############################
2019-10-25 18:30:42,246 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.324867486953735 seconds
2019-10-25 18:30:42,554 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.3083310127258301 seconds
2019-10-25 18:30:43,158 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.5913867950439453 seconds
2019-10-25 18:30:43,229 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.07081198692321777 seconds
2019-10-25 18:30:43,267 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.035904884338378906 seconds
2019-10-25 18:30:43,297 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.02888965606689453 seconds
2019-10-25 18:30:46,008 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7100815773010254 seconds
2019-10-25 18:30:47,541 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/user, Spend 1.532902479171753 seconds
2019-10-25 18:30:47,707 - root - INFO - SUCCESS    Clicked element: <xpath->(//button[@type='button'])[10]>, Spend 0.1655561923980713 seconds
2019-10-25 18:30:48,139 - root - INFO - SUCCESS    Clicked element: <xpath->//span/button/i>, Spend 0.43184447288513184 seconds
2019-10-25 18:30:50,877 - root - INFO - SUCCESS    Element <xpath->//div[@id='selectClientModal']/div[2]/div/div/div/form/div/div/input> type content: wuzs_tenant_10237,and sleep 0.5 seconds,input ENTER key, Spend 0.7350349426269531 seconds
2019-10-25 18:30:58,926 - root - INFO - FAIL    Unable to click element: <xpath->//div[@id='selectClientModal']/div[@class='modal-body']/div[@class='box-body form']/table-component/div/table/tbody/tr/td[1]/div/span/input[@type='radio']>, Spend 5.047553062438965 seconds
2019-10-25 18:30:58,928 - root - INFO - ###############################  End  ###############################
2019-10-25 18:31:27,612 - root - INFO - ############################### START ###############################
2019-10-25 18:31:36,929 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.315064430236816 seconds
2019-10-25 18:31:37,205 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2765793800354004 seconds
2019-10-25 18:31:37,845 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6243312358856201 seconds
2019-10-25 18:31:38,064 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.21841907501220703 seconds
2019-10-25 18:31:38,118 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.05285930633544922 seconds
2019-10-25 18:31:38,167 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.047872066497802734 seconds
2019-10-25 18:31:40,859 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6910123825073242 seconds
2019-10-25 18:31:42,506 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/user, Spend 1.6465983390808105 seconds
2019-10-25 18:31:42,686 - root - INFO - SUCCESS    Clicked element: <xpath->(//button[@type='button'])[10]>, Spend 0.17752599716186523 seconds
2019-10-25 18:31:43,142 - root - INFO - SUCCESS    Clicked element: <xpath->//span/button/i>, Spend 0.45677661895751953 seconds
2019-10-25 18:31:45,786 - root - INFO - SUCCESS    Element <xpath->//div[@id='selectClientModal']/div[2]/div/div/div/form/div/div/input> type content: wuzs_tenant_10236,and sleep 0.5 seconds,input ENTER key, Spend 0.6432478427886963 seconds
2019-10-25 18:31:49,118 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id='selectClientModal']/div[@class='modal-body']/div[@class='box-body form']/table-component/div/table/tbody/tr/td[1]/div/span/input[@type='radio']>, Spend 0.32999229431152344 seconds
2019-10-25 18:31:49,352 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id='selectClientModal']/div[@class='modal-footer']/button[@class='btn btn-flat btn-primary']>, Spend 0.23241138458251953 seconds
2019-10-25 18:31:49,509 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='username'])[2]> content: wuzs_auth_user_02, Spend 0.15654945373535156 seconds
2019-10-25 18:31:49,624 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='firstname'])[2]> content: wuzushun, Spend 0.11469244956970215 seconds
2019-10-25 18:31:49,707 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='password'])[2]> content: 1qaz!QAZ, Spend 0.08178210258483887 seconds
2019-10-25 18:31:49,793 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='_repassword'])[2]> content: 1qaz!QAZ, Spend 0.08577156066894531 seconds
2019-10-25 18:31:49,901 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='email'])[2]> content: wzs@163.com, Spend 0.10671472549438477 seconds
2019-10-25 18:31:50,108 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[2]/div/div/button>, Spend 0.2064495086669922 seconds
2019-10-25 18:31:50,133 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/user, Spend 0.023934125900268555 seconds
2019-10-25 18:31:50,802 - root - INFO - SUCCESS    Element <xpath->//div[@class='table-toolbar']/div/div//form/div/div/input> type content: wuzs_auth_user_02,and sleep 0.5 seconds,input ENTER key, Spend 0.6682398319244385 seconds
2019-10-25 18:31:55,844 - root - INFO - FAIL    Unable to get element text element: <xpath->//div[@class='table-toolbar']/table-component/div/table/tbody>, Spend 5.040547847747803 seconds
2019-10-25 18:31:55,846 - root - INFO - ###############################  End  ###############################
2019-10-25 18:33:54,301 - root - INFO - ############################### START ###############################
2019-10-25 18:34:04,822 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 10.517882823944092 seconds
2019-10-25 18:34:05,089 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2655925750732422 seconds
2019-10-25 18:34:05,858 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.7080550193786621 seconds
2019-10-25 18:34:05,940 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.08078336715698242 seconds
2019-10-25 18:34:05,982 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04089045524597168 seconds
2019-10-25 18:34:06,032 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04787302017211914 seconds
2019-10-25 18:34:08,796 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7629528045654297 seconds
2019-10-25 18:34:10,461 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/user, Spend 1.6645476818084717 seconds
2019-10-25 18:34:11,107 - root - INFO - SUCCESS    Element <xpath->//div[@class='table-toolbar']/div/div//form/div/div/input> type content: wuzs_auth_user_02,and sleep 0.5 seconds,input ENTER key, Spend 0.6452767848968506 seconds
2019-10-25 18:34:11,283 - root - INFO - SUCCESS    Get element text element: <xpath->//div[@class='box-body']/table-component/div/table/tbody>, Spend 0.17453360557556152 seconds
2019-10-25 18:34:11,283 - root - INFO - ###############################  End  ###############################
2019-10-25 18:50:41,758 - root - INFO - ############################### START ###############################
2019-10-25 18:50:50,560 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 8.800854206085205 seconds
2019-10-25 18:50:50,822 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.26034975051879883 seconds
2019-10-25 18:50:51,524 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6901209354400635 seconds
2019-10-25 18:50:51,602 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.07679462432861328 seconds
2019-10-25 18:50:51,651 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04886960983276367 seconds
2019-10-25 18:50:51,693 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.041889190673828125 seconds
2019-10-25 18:50:54,344 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.649040699005127 seconds
2019-10-25 18:50:54,345 - root - INFO - ###############################  End  ###############################
2019-10-25 18:51:33,949 - root - INFO - ############################### START ###############################
2019-10-25 18:51:43,268 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.317455530166626 seconds
2019-10-25 18:51:43,594 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.3239173889160156 seconds
2019-10-25 18:51:44,284 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6545164585113525 seconds
2019-10-25 18:51:44,450 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.16655421257019043 seconds
2019-10-25 18:51:44,498 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04587841033935547 seconds
2019-10-25 18:51:44,540 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04089188575744629 seconds
2019-10-25 18:51:47,193 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6520745754241943 seconds
2019-10-25 18:51:48,897 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/projects, Spend 1.703446388244629 seconds
2019-10-25 18:51:49,042 - root - INFO - SUCCESS    Clicked element: <xpath->//div[5]/button/i>, Spend 0.14261865615844727 seconds
2019-10-25 18:51:49,438 - root - INFO - SUCCESS    Clicked element: <xpath->//span[contains(.,'请选择运营部门')]>, Spend 0.39497852325439453 seconds
2019-10-25 18:51:50,092 - root - INFO - SUCCESS    Element <xpath->(//input[@type='search'])[3]> type content: wuzs_tenant_10236,and sleep 0.5 seconds,input ENTER key, Spend 0.6532561779022217 seconds
2019-10-25 18:51:50,378 - root - INFO - SUCCESS    Clicked element: <xpath->//div[3]/div/div/button[2]/i>, Spend 0.28523898124694824 seconds
2019-10-25 18:51:50,613 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'wuzs_tenant_10236')]>, Spend 0.2323770523071289 seconds
2019-10-25 18:51:50,749 - root - INFO - SUCCESS    Clear and type element: <name->projectName> content: wuzs_project_10236, Spend 0.13563776016235352 seconds
2019-10-25 18:51:50,809 - root - INFO - SUCCESS    Clear and type element: <name->projectDescription> content: ui自动化, Spend 0.05984067916870117 seconds
2019-10-25 18:51:50,952 - root - INFO - SUCCESS    Clicked element: <xpath->(//button[@type='button'])[10]>, Spend 0.1406235694885254 seconds
2019-10-25 18:51:50,975 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/projects, Spend 0.02293872833251953 seconds
2019-10-25 18:51:50,976 - root - INFO - FAIL    Unable element <xpath=//div[@class='table-toolbar']/div/div//form/div/div/input> type content: wuzs_project_10236,and sleep 0.5 seconds,input ENTER key, Spend 0.0 seconds
2019-10-25 18:51:50,976 - root - INFO - ###############################  End  ###############################
2019-10-25 18:52:29,262 - root - INFO - ############################### START ###############################
2019-10-25 18:52:38,556 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.292157888412476 seconds
2019-10-25 18:52:38,825 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.26677870750427246 seconds
2019-10-25 18:52:39,438 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.5884716510772705 seconds
2019-10-25 18:52:39,626 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.18749737739562988 seconds
2019-10-25 18:52:39,677 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.0498652458190918 seconds
2019-10-25 18:52:39,716 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.03789854049682617 seconds
2019-10-25 18:52:42,352 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6352696418762207 seconds
2019-10-25 18:52:43,997 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/projects, Spend 1.643604040145874 seconds
2019-10-25 18:52:44,680 - root - INFO - SUCCESS    Element <xpath->//div[@class='table-toolbar']/div/div//form/div/div/input> type content: wuzs_project_10236,and sleep 0.5 seconds,input ENTER key, Spend 0.6821749210357666 seconds
2019-10-25 18:52:44,852 - root - INFO - SUCCESS    Get element text element: <xpath->//div[@class='box-body']/table-component/div/table/tbody>, Spend 0.17253828048706055 seconds
2019-10-25 18:52:44,853 - root - INFO - ###############################  End  ###############################
2019-10-25 18:53:34,044 - root - INFO - ############################### START ###############################
2019-10-25 18:53:43,322 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.276172876358032 seconds
2019-10-25 18:53:43,590 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2652885913848877 seconds
2019-10-25 18:53:44,348 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.7380297183990479 seconds
2019-10-25 18:53:44,434 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.08477449417114258 seconds
2019-10-25 18:53:44,479 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04487967491149902 seconds
2019-10-25 18:53:44,523 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04188871383666992 seconds
2019-10-25 18:53:47,259 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7338438034057617 seconds
2019-10-25 18:53:49,042 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/projects, Spend 1.7832353115081787 seconds
2019-10-25 18:53:49,754 - root - INFO - SUCCESS    Element <xpath->//div[@class='table-toolbar']/div/div//form/div/div/input> type content: wuzs_project_10236,and sleep 0.5 seconds,input ENTER key, Spend 0.7103152275085449 seconds
2019-10-25 18:53:49,874 - root - INFO - SUCCESS    Get element text element: <xpath->//div[@class='box-body']/table-component/div/table/tbody>, Spend 0.11970973014831543 seconds
2019-10-25 18:53:49,875 - root - INFO - ###############################  End  ###############################
2019-10-25 19:09:15,852 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 8.829362392425537 seconds
2019-10-25 19:09:16,143 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2902233600616455 seconds
2019-10-25 19:09:16,722 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.5785009860992432 seconds
2019-10-25 19:09:16,793 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs001, Spend 0.06881070137023926 seconds
2019-10-25 19:09:16,847 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.05186057090759277 seconds
2019-10-25 19:09:16,885 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.03690147399902344 seconds
2019-10-25 19:09:19,623 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7338047027587891 seconds
2019-10-25 19:09:21,257 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_regionMgr, Spend 1.6335866451263428 seconds
2019-10-25 19:09:21,258 - root - INFO - 创建资源节点：param：河南,auto_test001,业务云,OpenStack L,VMware,auto_test
2019-10-25 19:09:26,354 - root - INFO - FAIL    Unable to click element: <xpath->//button/i>, Spend 5.09438157081604 seconds
2019-10-25 19:09:52,282 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.847673892974854 seconds
2019-10-25 19:09:52,560 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2753574848175049 seconds
2019-10-25 19:09:53,223 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.661186933517456 seconds
2019-10-25 19:09:53,310 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.08577179908752441 seconds
2019-10-25 19:09:53,353 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04089045524597168 seconds
2019-10-25 19:09:53,394 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.041887521743774414 seconds
2019-10-25 19:09:56,095 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6979498863220215 seconds
2019-10-25 19:09:57,665 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_regionMgr, Spend 1.5698039531707764 seconds
2019-10-25 19:09:57,666 - root - INFO - 创建资源节点：param：河南,auto_test001,业务云,OpenStack L,VMware,auto_test
2019-10-25 19:09:57,965 - root - INFO - SUCCESS    Clicked element: <xpath->//button/i>, Spend 0.2982051372528076 seconds
2019-10-25 19:10:00,260 - root - INFO - SUCCESS    Clicked element: <xpath -> //form[@id='regAddAndEdit_form']/div/div/div/div/div/span/span[2]/span >, Spend 0.2941622734069824 seconds
2019-10-25 19:10:00,833 - root - INFO - SUCCESS    Element <xpath -> (//input[@type='search'])[4]> type content: 河南,and sleep 0.5 seconds,input ENTER key, Spend 0.5704529285430908 seconds
2019-10-25 19:10:00,963 - root - INFO - SUCCESS    Clear and type element: <name -> regName_> content: auto_test001, Spend 0.1296529769897461 seconds
2019-10-25 19:10:01,208 - root - INFO - SUCCESS    Clicked element: <xpath -> //div[3]/div/div/div/span/span[2]/span>, Spend 0.24335193634033203 seconds
2019-10-25 19:10:01,795 - root - INFO - SUCCESS    Element <xpath -> (//input[@type='search'])[5]> type content: OpenStack L,and sleep 0.5 seconds,input ENTER key, Spend 0.5873982906341553 seconds
2019-10-25 19:10:02,050 - root - INFO - SUCCESS    Clicked element: <xpath->//div[4]/div/div/div/span/span[2]/span>, Spend 0.25531697273254395 seconds
2019-10-25 19:10:02,598 - root - INFO - SUCCESS    Element <xpath->(//input[@type='search'])[6]> type content: 业务云,and sleep 0.5 seconds,input ENTER key, Spend 0.5475361347198486 seconds
2019-10-25 19:10:02,861 - root - INFO - SUCCESS    Clicked element: <xpath->//div[2]/div[5]/div/div/div/span/span[2]>, Spend 0.262296199798584 seconds
2019-10-25 19:10:03,436 - root - INFO - SUCCESS    Element <xpath->(//input[@type='search'])[7]> type content: VMware,and sleep 0.5 seconds,input ENTER key, Spend 0.5734684467315674 seconds
2019-10-25 19:10:03,544 - root - INFO - SUCCESS    Clear and type element: <xpath ->//textarea[@name='regDesc'] > content: auto_test, Spend 0.10671615600585938 seconds
2019-10-25 19:10:03,774 - root - INFO - SUCCESS    Clicked element: <css->#regAddAndEdit .btn-primary>, Spend 0.22838616371154785 seconds
